Order ID,Job ID,Job Name,Job Description,Print Description,Proof Image URL,
26614,2049,Common Sense is not so Common,White ink on front of black shirt,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/73/Brandon-Timoszyk-TIMOSZYK-SHIRTS-RD-2-common-sense.jpg,
26614,2050,Dislike,Royal print on front of tan shirt.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/77/Brandon-Timoszyk-TIMOSZYK-SHIRTS-RD-2-dislike.jpg,
27091,2052,"I Hate State, Pt 2",Dry fit shirts with print on belly.,1C-F,,
27091,2053,Yellow Polo,Navy ink on front belly.,1C-F,,
27099,2055,Johnny's Picture Shirts,Red shirts with photo on fron and AATC logo on back,,,
27102,2057,48 shirts,"12 Anvil 979 in red. 
12 Anvil 979 in lemon zest.
12 Anvil 979 in blue
S, M, L, XL: 3 of each for all.

6 American Apparel 2102 in lemon. All smalls.
6 American Apparel 2102 in red. All mediums.

Three of the 2102 Lemons will have names on the back: Jackie, Johnny, and Jimmy. No names for the rest.",1C-B,,
27114,2060,Timmy's Polos,,,,
27114,2061,Polos,,,,
27114,2062,Hats,"12 winter hats with logo"" UltraClub 8130""",,,
27116,2063,Maryiam Pi Phi Case Race Shirts,Anvil 979 in wow pink. White ink on front and back.,"1C-F, 1C-B",,
27127,2064,507 Tailgate Part 2,Navy tees with maize ink on front and back.,"1C-F, 1C-B",,
27132,2065,George Loves Northville Boys,Black shirts with white stripes. Orange and white ink on front.,2C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/57/George-Vlahakis-NORTHVILLE-FOOTBALL-BOYS.jpg,
27160,2066,"Naval ROTC, Fall 2011",Black tees and crewneck pullovers with yellow ink on front and back.,"1C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/101/Ben-Sparks-NROTC-FALL-2011.jpg,
27161,2067,SNRE Leaf,Navy shirts with chrome yellow ink on front only.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/103/Jen-Kullgren-SNRE-FALL-2011-snre-leaf.jpg,
27161,2068,Mitten,Sunshine shirts with navy ink on front only.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/105/Jen-Kullgren-SNRE-FALL-2011-snre-mitten.jpg,
27162,2069,Wedding Shirts - Guys,,,,
27162,2070,Wedding Shirts - Girls,"German Girl on the front of white Anvil V-necks, with Robin Hood M.I.T quote on the back.",,,
27163,2071,TEAM KEIRA,Sky blue shirts with print on front and back.,"1C-F, 1C-B",,
27165,2073,Hoodie w/Name on Back,,,,
27067,2074,Splatt S: White Gildan,Red and black ink on front. Red ink on back.,"2C-F, 1C-B",,
27183,2077,Panther Football pt. III,Black v-necks and provided jackets with sport gold and white ink on left chest.,2C-LC,,
27208,2078,Huron Seniors 2011,White Gildan 2000 t-shirts with black and red ink on front and back.,2C-F,,
27233,2082,Team Donahue,Red shirts with white ink on front and back.,"1C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/35/Zara-Northover-TEAM-DONAHUE.jpg,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/37/Zara-Northover-TEAM-DONAHUE-black-shirt.jpg
27235,2083,CMA polos,White polos with four color print on left chest.,4C-LC,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/49/Maria-Valladares-CREATIVE-MONTESSORI-ACADEMY-polos-and-v-neck.jpg,
27242,2084,Color-Me-Badd,,,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/31/leah_cervi_color_me_badd.jpg,
27247,2086,Beer Belly Brewing 3rd Jerseys,,,,
27281,2089,AGD Shirts,"Forest Green AA Uni Vneck
Front: Alpha Gamma Delta
Back: ""Pick of the Crop"" and Apples art",,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/53/Hannah-Kreindler-AGD-PICK-OF-THE-CROP.jpg,
27288,2090,NACH-RUHL Deep V,Canvas Deep V-neck in dark charcoal with black ink on front.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/95/2011-09-28-Mickey-Salvo-NACH-RUHL-DEEP-V.jpg,
27302,2096,Style A: EMU Marching Band in Block Letters,"Forest on ash gray.
White on forest.",1C-F,,
27302,2097,tyle B: Property of Eastern Michigan Band with the XXL logo,"Forest on ash gray.
White on forest.",1C-F,,
27302,2098,Style C: Marching Band Dad,"Forest on ash gray.
White on forest.",1C-F,,
27302,2099,Style D: Marching Band Mom,"Forest on ash gray.
White on forest.",1C-F,,
27419,2100,Bradford Academy Bags,"Black cinch packs with white ink on one side, due Friday.",1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/51/Maria-Valladares-BRADFORD-ACADEMY-BAGS.jpg,
27302,2101,Style E: Enza Track Jacket,Black jacket with white ink on left chest.,1C-LC,,
27458,2102,My Girlfriend's Cousin Goes To U of M,"Yellow ink on a navy shirt, front and back.","1C-F, 1C-B",,
28517,2247,Ann Arbor Adventurer's Club,Yellow Haze with navy print on front.,2C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/255/Jody-Schaub-ANN-ARBOR-ADVENTURE-CLUB.jpg,
27462,2104,Heritage Fall 2011,"Black, yellow, and white ink on front. White and yellow ink on back. .Some with professionalization on front and back.","3C-F, 2C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/129/Amber-Sotelo-SALINE-MIDDLE-SCHOOL.jpg,
27459,2109,Print TACAM logo on Right Sleeve,,,,
27465,2110,UM PharmDs,Tultex heather green tees with white and black ink on front and back.,"2C-F, 2C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/91/Maria-Ajami-PHARMDS-Design-2.jpg,
27466,2111,UM Trombones (Freddie Mercury),,"2C-F, 2C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/97/Molly-Drlik-UM-TROMBONES.jpg,
27469,2112,Sanctuary at St. Joseph's Village,Jade and charcoal ink on ash gray shirts.,"2C-LC, 2C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/93/Jill-Fischer-SANCTUARY-AT-ST-JOES.jpg,
27471,2113,Wright's Karate Tees,,"1C-LC, 2C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/61/Tom-Wright-WRIGHTS-KARATE-fall-2011-order.jpg,
27478,2114,DC Soccer,White and red ink on black tees and hoodies.,2C-F,,
27480,2115,Ostrander Work Shirts,Black and orange print on left chest of work shirts.,2C-LC,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/99/Lisa-Ostrander-OSTRANDER-INC-WORK-SHIRTS.jpg,
27481,2116,ROTC Drill Team,"Black Gildan shirts. Chrome Yellow, UltraMarine Blue, and white ink on front.
Chrome, UltraMarine, White, and Blaze Red on back.","3C-F, 3C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/123/Jessica-Newman-ROTC-DRILL-TEAM.jpg,
27528,2118,I Heart Boobies,"Long sleeve black t-shirts with red and fuchsia ink on front, red ink on back, and our logo on sleeve.",3C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/119/Boobies2.jpg,
27532,2119,sample@email.com,sample@email.com,,,
27534,2130,Ice Gray Shirts with Black Ink,Ice Gray Shirts with Black Ink,DTG-W-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/121/Megan-Johnson-PURPLE-ROSE-THEATRE.jpg,
27536,2123,Coach & Four Hockey Jerseys,,,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/5007/jerry_erickson_coach_and_four.jpg,
27539,2124,Print on Customer provided shirts,,"2C-F, 2C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/127/Collette-Rothe-MARATHON-SHIRTS.jpg,
27539,2125,print on cusotmer provided shirts,,"2C-F, 2C-B",,
27541,2126,Together We Fight,White shirts with black and flourescent pink ink on front left chest + our logo in black on back.,"2C-LC, 1C-BT",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/63/Jane-Hall-TOGETHER-WE-FIGHT.jpg,
27542,2129,blank shirts,,blank,,
27592,2132,UMICH Synthetic Biology Team,Daisy Gildan shirts with navy ink on front.,1C-F,,
27593,2133,Michigan Croquet,,,,
27594,2134,Bass Bash Pt 2,Navy shirts with maize ink on front.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/115/Bass-Bash.jpg,
27595,2138,O,O,"DTG-W-F, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/147/John-Hensler-GOOFY-Second-O.jpg,
27595,2139,O,O,"DTG-W-F, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/149/John-Hensler-GOOFY-First-O.jpg,
27595,2136,G,G,"DTG-W-F, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/142/John-Hensler-GOOFY-G.jpg,
27595,2140,F,F,"DTG-W-F, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/151/John-Hensler-GOOFY-F.jpg,
27595,2141,Y,Y,"DTG-W-F, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/141/John-Hensler-GOOFY-Y.jpg,
27597,2143,Rehearsal Dinner,Black tees with white ink on front.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/153/Peggy-Patrick-REHEARSAL-DINNER.jpg,
27598,2144,Chat Sports Sweatshirts,,,,
27600,2145,Blank Tanks,,blank,,
27602,2146,Security Shirts,Black tees with white ink on front chest.,1C-F,,
27609,2147,Messenger Bags,Royal Bags with white print on flap.,1C-F,,
27609,2148,Student T-shirts,White ink on front of shirt. Full chest.,1C-F,,
27609,2149,Volunteer T-shirts,Left chest logo. Backside full back.,"1C-LC, 1C-B",,
27612,2150,Coat of Arms,,,,
27618,2151,Undergraduate Political Science Association,Dark Gray shirts with chrome yellow print on front left chest.,1C-LC,,
27626,2152,Kickball Shirt,,,,
27678,2153,KSU shirts,"See paper for artwork description.

Every shirt on front and center: 
""KSU-125
1886-2011""

For 1 Large and 3 XLs in Red
On Left shoulder
Greek Letters: 
Delta Sigma Omicron A Pi
""A Pi smaller""

For 3XL
On left shoulde in pink
Greek Letters:
AKA BZ
BZ smaller",,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/133/Kimberly-Thompson-GREEK-SHIRTS.jpg,
27687,2156,Barracuda Networks Rush Order,Black Gildan 5000 tees with white and sky blue ink on front and back.,"2C-F, 2C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/125/Daniel-Bergey-BARRACUDA-NETWORKS.jpg,
27695,2157,GBG Golf Scramble,,,,
27696,2158,Rose on the Run,Deep V Burn-outs with,,,
27744,2159,Shirts,"Whitetail Artwork provided by customer on back.

Custom Names on front",DTG-W-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/357/Brian-Yergin-WHITETAIL-HARVEST-TEAM.jpg,
27753,2160,Shirts,shirts,,,
27854,2161,I am a Wombat,Custom Wombat shirt + assorted StarKid Merchandise.,DTG-W-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/197/Christine-MacLennan-I-AM-A-WOMBAT.jpg,
27854,2162,"Keep Calm, It's Going to be Totally Awesome",Purple shirt,,,
27854,2163,Starkid Shimmer Silver Zip Hoodie,Starkid Shimmer Silver Zip Hoodie,,,
27874,2164,Heritage Middle School,White shirts with black and yellow print on front. Black ink in grayscale on back.,"2C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/131/Laurie-Dawson-HERITAGE.jpg,
27883,2166,Black Shirts,White ink on left chest and full back,"1C-LC, 1C-B",,
27883,2167,White Shirts,Black ink on left chest and full back.,"1C-LC, 1C-B",,
27887,2168,Hot Pink Shirts,"Hot pink shirts with black ink on front, back, and both sleeves.","1C-F, 1C-B, 1C-RSP, 1C-LSP",,
27887,2169,Black Shirts,"Black shirts with hot pink print on front, back, and both sleeves.","1C-F, 1C-B, 1C-RSP, 1C-LSP",,
27899,2170,Hoody,Dog picture on hoody,,,
27908,2172,Men's Shirts,Same Artwork as women's,,,
27909,2173,KAPi Olympic T-shirts 2011,5 Separate Shirt Colors with the same 3-color print on them,3C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/137/kappa_alpha_pi_mallory_mutual.jpg,
27915,2175,Yoga for Performers,Navy Gildan tees with yellow ink on front and back - identical to last order.,"1C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/175/Robert-Swedberg-YOGA-FOR-PERFORMERS.jpg,
27921,2176,Long Sleeve Shirts,,,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/289/Steven-Acker-ACKER-FAREWELL-TOUR.jpg,
29255,2369,Baby Doll Reprint,"This is the same artwork as before, however we need to brighten it up for this print.",DTG-W-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/377/Nina-Friday-BABY-DOLL.jpg,
27926,2177,Polos,,,,
27954,2178,Large logo on front verse on back,,"DTG-NW-F, DTG-NW-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/163/Sheree-Patterson-GRACE-LUTHERAN-APPAREL-large-logo-front-verse-on-back.jpg,
27954,2179,"white shirt, Front: Sun, Back: verse",,"DTG-NW-F, DTG-NW-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/161/Sheree-Patterson-GRACE-LUTHERAN-APPAREL-white-tee-sun-on-front-verse-on-back.jpg,
27957,2180,"Custom Jerseys, with names +numbers",,,,
27957,2181,Jerseys with numbers,,,,
27954,2182,"Light Gray/ Front Small Logo, Back: Verse",,"DTG-NW-F, DTG-NW-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/167/Sheree-Patterson-GRACE-LUTHERAN-APPAREL-light-gray-small-logo-on-front-verse-on-back.jpg,
27954,2183,"Light Gray/ Front: sun, Back: Verse",,"DTG-W-F, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/165/Sheree-Patterson-GRACE-LUTHERAN-APPAREL-gray-tee-sun-on-front-verse-on-back.jpg,
27961,2184,Blank Heather Shirts,,blank,,
27962,2186,Navy Shirts,Artwork in white on front,"DTG-W-F, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/135/Powell-Perng-FULBRIGHT.jpg,
27962,2187,Sport Grey Shirts,Artwork in Navy on front,"DTG-W-F, DTG-W-B",,
27963,2188,Shirts,,,,
27969,2191,Polo Left Chest,Use artwork from origianl printing,3C-LC,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/183/Lecture-Tools.jpg,
27973,2192,Horizon Student Government,,,,
27974,2193,Shirts,,"1C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/171/Jennie-Ritter-ELITE-SOFTBALL-TRAINING.jpg,
27982,2194,Shirts,,,,
27987,2195,TwitPic T-shirts,7x 2-Color Prints on T-shirts and Hoodies,2C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/217/twitpic.jpg,
28024,2196,Shirts,,,,
28029,2197,Ballshot United,,,,
28032,2198,Ribbon Shirts,,,,
28135,2424,Redo,To correct the wrong size,DTG-W-F,,
28053,2201,Provided Apron,,,,
28055,2202,Campaign Tees,,,,
27966,2203,Pink and Blue Shirts,,,,
28106,2205,Black and red letters,,DTG-W-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/327/Gaby-Flores-I-LOVE-LOVE-job-1-black-and-red-print.jpg,
28106,2206,White and Black Letters,,DTG-W-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/329/Gaby-Flores-I-LOVE-LOVE-job-2-white-and-red-print.jpg,
28109,2207,Shirts,,"DTG-W-LC, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/189/Amanda-Kortz-AMANDAS-WEIRD-SHIRTS.jpg,
28117,2209,T-shirts,,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/187/Betsy-Howell-STEINER-STORM.jpg,
28118,2210,Grand Haven Soccer Follow-Ups,Navy hoodies and sweatpants with white and sport gold ink.,"2C-F, TR-FLH",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/177/Aaron-Dean-GH-SOCCER-WARMUPS-sweatshirt.jpg,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/181/Aaron-Dean-GH-SOCCER-WARMUPS-sweatpants.jpg
28127,2211,Harbor House Follow-Up,Additional work shirt and polos.,,,
28131,2212,Dr. Chinn,Sport Gray shirts with navy ink on front and back.,"1C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/173/Steven-Chinn-OTOLARYNGOLOGY-SHIRTS.jpg,
28135,2213,Shirts,,,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/347/Brittny-Smith-THAILAND-SHIRT.jpg,
28176,2214,Social Work Bar Crawl,Purple shirts with white ink on front and back.,"1C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/281/Rudy-Spencer-SOCIAL-WORK-BAR-CRAWL.jpg,
28180,2215,"NACH-RUHL Deep V, II",Canvas Deep V in deep heather with black print.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/233/Mickey-Salvo-NACH-RUHL-DEEP-V.jpg,
28191,2216,T-shirts,"Logo on front

words on back","DTG-W-F, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/303/Diane-Sims-MAID-LADY-LAUNDRY.jpg,
28197,2217,Shirt,"Image from top of 
http://earningperfection.com/",DTG-W-F ,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/191/Diana-Stadtmiller-EARNING-PERFECTION.jpg,
28209,2219,Minion Raglan,"Blank front, with the name ""Minion"" on the back and the number 16 in a shade of pink to match the sleeves",DTG-W-B,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/199/Diana-Theiss-MINION-RAGLAN.jpg,
28210,2220,Gray shirt,Getting Committed 11-11-11,"DTG-W-F, DTG-W-RSP",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/201/David-Rosenfeld-GETTING-COMMITTED.jpg,
28427,2223,Jane of All Trades,"Black American Apparel BB401s with white ink on full back, and left sleeve.","1C-B, 1C-RSP",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/285/George-Constas-JANE-OF-ALL-TRADES.jpg,
28428,2224,"Full Front, Back, and both sleeves.",,,,
28429,2225,SHIRT 1 (WHITE) - De La Sole,"Full chest on front. 2"" tag on neck.","DTG-NW-F, DTG-NW-BT",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/249/De-La-Sole.jpg,
28429,2228,SHIRT 3 (WHITE) - Prestige,"Full chest on front. 2"" tag on neck.","DTG-NW-F, DTG-NW-BT",,
28429,2227,SHIRT 2 (BLACK) - De La Sole,"Full chest on front. 2"" tag on neck.","DTG-W-F, DTG-W-B",,
28431,2229,Lined Wind Jackets,Provided polyester wind jackets with sport gold and black print on left chest.,2C-LC,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/185/Marsha-Lathion-PANTHERS-FOOTBALL-CHEER-TOPS.jpg,
28435,2230,George Northville Boys Follow-up,Black V_necks with striped sleeves. White and orange print on front. White name on back.,"2C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/245/George-Vlahakis-NORTHVILLE-FOOTBALL-BOYS.jpg,
28439,2231,Sweatpants,Black open-bottomed sweats with white and red ink down right leg on outside.,2C-RFL,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/225/Avantika-Vaidya-CORENATION-sweatpants.jpg,
28439,2232,T-shirts,Black t-shirts with white and red ink across chest.,2C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/227/Avantika-Vaidya-CORENATION-tees.jpg,
28440,2233,Team Fragner,Provided purple poly shirts with black ink on bottom.,1C-FBC,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/203/Jessica-Gronemeyer-TEAM-FRAGNER.jpg,
28450,2237,Walton Warriors,Gildan 5000 tees with neon green and white ink on front. Names and numbers in white ink on the back.,"2C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/247/Walton-Warriors-Art.jpg,
28457,2241,Tanks,,DTG-NW-F ,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/207/Kelly-Wang-COOGERS.jpg,
28452,2239,Print on Front and Back,,"DTG-W-LC, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/321/Larisa-Gomez-BRILLZONE.jpg,
28452,2240,Print On Front Only,,DTG-W-LC ,,
28508,2243,Skyline Theatre Tees,Navy tees with white ink on front and back.,"1C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/283/Hannah-Steinberg-SKYLINE-THEATRE-TEES.jpg,
28510,2244,Team Yellow Car,"Black Dry-fit tees with No Bleed Yellow on front and back. Unique name on front and back,","2C-F, 2C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/215/Team-Yellow-Car.jpg,
28513,2245,UM vs. MSU 55mph Club,Daisy Gildan 50/50 tees with navy print on front.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/219/55-MPH-Club.jpg,
28515,2246,tshirts,,,,
28521,2248,Tour de Canton Blank Shirts,Safety Orange wicking tees. No print.,blank,,
28522,2249,Short Sleeve T-shirts,White and Silver ink on front. White ink on back.,"2C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/257/short_sleeve_tshirt.jpg,
28522,2250,Long Sleeve T-shirts,"White and silver ink on front. Silver ink on sleeve. White ink on back,","2C-F, 1C-B, 2C-LLS",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/259/long_sleeve_tshirt.jpg,
28522,2251,Shorts,Black shorts with white and silver ink on left thigh.,2C-LUT,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/261/shorts.jpg,
28522,2252,Sweat Pants,White and silver ink on right leg.,2C-RFL,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/262/sweatpants.jpg,
28522,2253,Quarter Zip Fleece,"Jerzees Quarter Zip with white ink on left chest, white ink on back.","2C-LC, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/267/quarter_zips.jpg,
28522,2254,Pullover Hoodies,White and silver ink on front. White ink on back.,"2C-F, 2C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/270/hoodies.jpg,
28525,2255,tshirts,,"DTG-W-F, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/231/Joe-Fitzwater-IM-HORNY.jpg,
28529,2257,tshirts,,"1C-LC, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/243/Jerry-Weyand-CONCORDIA-HAAB.jpg,
28507,2260,"White Ink - Red, Royal tees","White Ink on Red, Royal tees",1C-F,,
28605,2263,Design 1,"On Navy shirts, with Purple image",DTG-W-F ,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/343/Joy-Buckley-HIPPO-TEES.jpg,
28605,2264,Design 2,"On Navy shirts with purple, white, yellow, and red image",DTG-W-F,,
28608,2265,Ballshot United Reprint,,,,
28609,2266,Edge Believe,Navy and Royal shirts with white ink on front and back.,"1C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/287/Margaret-Callaghan-EDGE.jpg,
28611,2267,MCM Rush Order,Black tees with white ink on front and back.,"1C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/237/Jason-Schumer-3S-CUSTOMS-MCM-black-shirt.jpg,
28611,2268,White Tees,Black ink on front and back.,"1C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/238/Jason-Schumer-3S-CUSTOMS-MCM-white-shirt.jpg,
28612,2269,EARNED,Gray girl's shirt with print on back.,,,
28615,2270,Marine Corps Marathon,"Wicking tees with sport gold print on front, custom name on back. 26.2 below all names, except one (6.2)","2C-F, 2C-B, TR-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/351/Allie-Malenfont-MARINE-CORPS-MARATHON.jpg,
28616,2271,Kill-A-Watt,"White tees with sky blue, sport gold, and light green ink on front. Our logo in sky blue on back.","3C-F, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/297/Catherine-Kent-KILL-A-WATT.jpg,
28617,2272,Shirts,"Front 1 color
back names and numbers","2C-F, TR-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/277/Hope-Thompson-PRECIOUS-BANANAS.jpg,
28619,2273,#34,Purple tees with #34 in white on back.,,,
28622,2274,Walkin tshirt,art description,,,
28625,2275,Homecoming Xi Nu,"White ink on front. White, Gold, and Sky blue on back. Champion Fleece, crew and hooded.","1C-F, 3C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/313/aurelle_ratkovich_homecoming_xi_nu.jpg,
28628,2276,MOPS Pt. 2,Various apparel with white print on front. Kids and adult sizes.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/253/Sarah-Hendren-MOPS-PT-2.jpg,
28628,2277,Kids's (small screens),White ink on front.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/251/Sarah-Hendren-MOPS-PT-2-toddler-shirt.jpg,
28698,2278,Just Try It! LRC,Lime shirts with purple ink on front.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/319/Brandon-Dent-JUST-TRY-IT.jpg,
28699,2279,Rush Shipping Fee,Rush fee for 3-day ground shipping to AZ.,,,
28709,2280,18 shirts,,,,
28714,2281,JMOMS Tees,SHIP UPS GROUND. White Canvas 3001 tees with four color process print on front.,4C-F,,
28716,2282,Adult Screen,White ink on front full chest.,1C-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/275/Allison_Halerz_EDGEFEST.jpg,
28716,2283,Youth Screen,White ink on front full chest.,1C-F,,
28717,2284,Acid Wash Shirts,,,,
28767,2287,"Science Olympiad Student Shirts, pt 2",White ink on front of shirt. Full chest.,1C-F,,
28768,2288,Gene Simmons and Paul Stanley,,DTG-W-F,http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/355/Maria-Valladares-KISS-SHIRTS.jpg,
28780,2290,Faux Hawk U,,"DtG-W-F, DTG-W-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/309/April-Johnson-FAUX-HAWK-U.jpg,
28768,2291,All four Kiss guys and moon,,DTG-W-F,,
28768,2292,Kiss Kitty,,DTG-W-F,,
28768,2293,"All four Kiss guys with silver ""Kiss""",,DTG-W-F,,
28768,2294,REprint of previous job,Custom Order 110906-162957-5835 - Eric Singer Kiss T-shirt,DTG-W-F,,
29056,2304,Tshirts and Hoodies,"We still have the screen.
Front only.
White ink on blue garments.",1C-F,,
28930,2295,I Heart Boobies - Follow-Up,Black shirts with white and red ink on front and back. Same art as last time.,"2C-F, 2C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/337/Boobies2.jpg,
28947,2296,JMOMS Hoodies,White ink on left chest and full back of black American Apparel zips.,"1C-LC, 1C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/299/Joe-Moses-JMOMS-HOODIES.jpg,
